Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LIKING	No cars are shigands.	Some shigands are Toyotas.	Some Toyotas are not cars.	Like	Dislike	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No toads are awops.	Some awops are amphibians.	Some amphibians are not toads.	Like	Dislike	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No boats are goples.	Some goples are yachts.	Some yachts are not boats.	Like	Dislike	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No ducks are incibists.	Some incibists are birds.	Some birds are not ducks.	Like	Dislike	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	Some bunges are bananas.	No fruits are bunges.	Some bananas are not fruits.	Like	Dislike	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some papes are beers.	No drinks are papes.	Some beers are not drinks.	Like	Dislike	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some bartroods are dogs.	No terriers are bartroods.	Some dogs are not terriers.	Like	Dislike	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some punties are criminals.	No robbers are punties.	Some criminals are not robbers.	Like	Dislike	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some heets are trees.	No heets are maples.	Some trees are not maples.	Like	Dislike	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	Some striffs are guns.	No striffs are weapons.	Some guns are not weapons.	Like	Dislike	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No vennars are vegetables.	Some vennars are radishes.	Some radishes are not vegetables.	Like	Dislike	11	UNBELIEVABLE	N	VALID	1	4
