item,type,figure,models,complexity,premise1,premise2,conclusion,conc_format,atmosphere_followed,validity,sensibility,cat_is_A,cat_is_C,if_sensible,problem_type,believability,instructions,p1_template,p2_template,c_template,cat,mem,midterm,nonsense,set_belief,p1,p2,c,category_calc,re_run,category
1,1,1,3,complex,E,I,O,C-A,O,N,sensible,unbelievable,believable,either,EIO-CA,believable,liking,No A are B.,Some B are C.,Some C are not A.,boats,canoes,burtes,0,believable,No canoes are burtes.,Some burtes are boats.,Some boats are not canoes.,C,0,C
2,1,1,3,complex,E,I,O,C-A,O,N,sensible,unbelievable,believable,either,EIO-CA,unbelievable,liking,No A are B.,Some B are C.,Some C are not A.,criminals,robbers,stamuses,0,unbelievable,No criminals are stamuses.,Some stamuses are robbers.,Some robbers are not criminals.,A,0,A
3,1,1,3,complex,E,I,O,C-A,O,N,sensible,unbelievable,believable,either,EIO-CA,unbelievable,liking,No A are B.,Some B are C.,Some C are not A.,cars,Toyotas,snains,0,unbelievable,No cars are snains.,Some snains are Toyotas.,Some Toyotas are not cars.,A,0,A
4,1,1,3,complex,E,I,O,C-A,O,N,sensible,unbelievable,believable,either,EIO-CA,believable,liking,No A are B.,Some B are C.,Some C are not A.,birds,parrots,heets,0,believable,No parrots are heets.,Some heets are birds.,Some birds are not parrots.,C,0,C
5,1,2,3,complex,I,E,O,A-C,O,N,sensible,believable,unbelievable,either,IEO-AC,believable,liking,Some B are A.,No C are B.,Some A are not C.,drinks,sodas,goples,0,believable,Some goples are drinks.,No sodas are goples.,Some drinks are not sodas.,A,0,A
6,1,2,3,complex,I,E,O,A-C,O,N,sensible,believable,unbelievable,either,IEO-AC,believable,liking,Some B are A.,No C are B.,Some A are not C.,fish,haddocks,sothods,0,believable,Some sothods are fish.,No haddocks are sothods.,Some fish are not haddocks.,A,0,A
7,1,2,3,complex,I,E,O,A-C,O,N,sensible,believable,unbelievable,either,IEO-AC,unbelievable,liking,Some B are A.,No C are B.,Some A are not C.,fruits,apples,trinnels,0,unbelievable,Some trinnels are apples.,No fruits are trinnels.,Some apples are not fruits.,C,0,C
8,1,2,3,complex,I,E,O,A-C,O,N,sensible,believable,unbelievable,either,IEO-AC,unbelievable,liking,Some B are A.,No C are B.,Some A are not C.,insects,bees,jundors,0,unbelievable,Some jundors are bees.,No insects are jundors.,Some bees are not insects.,C,0,C
9,1,4,3,complex,I,E,O,A-C,O,N,sensible,believable,unbelievable,either,IEO-AC,believable,liking,Some B are A.,No B are C.,Some A are not C.,tools,shovels,papes,0,believable,Some papes are tools.,No papes are shovels.,Some tools are not shovels.,A,0,A
10,1,4,3,complex,I,E,O,A-C,O,N,sensible,believable,unbelievable,either,IEO-AC,believable,liking,Some B are A.,No B are C.,Some A are not C.,pieces of furniture,bookcases,renes,0,believable,Some renes are pieces of furniture.,No renes are bookcases.,Some pieces of furniture are not bookcases.,A,0,A
11,1,4,3,complex,E,I,O,C-A,O,N,sensible,unbelievable,believable,either,EIO-CA,unbelievable,liking,No B are A.,Some B are C.,Some C are not A.,trees,pines,glukers,0,unbelievable,No glukers are trees.,Some glukers are pines.,Some pines are not trees.,A,0,A
12,1,4,3,complex,E,I,O,C-A,O,N,sensible,unbelievable,believable,either,EIO-CA,unbelievable,liking,No B are A.,Some B are C.,Some C are not A.,vegetables,parsnips,chails,0,unbelievable,No chails are vegetables.,Some chails are parsnips.,Some parsnips are not vegetables.,A,0,A
13,2,1,3,complex,E,A,O,C-A,E,N,sensible,unbelievable,believable,either,EAO-CA,unbelievable,liking,No A are B.,All B are C.,Some C are not A.,fruits,peaches,hoons,0,unbelievable,No fruits are hoons.,All hoons are peaches.,Some peaches are not fruits.,A,0,A
14,2,1,3,complex,E,A,O,C-A,E,N,sensible,unbelievable,believable,either,EAO-CA,believable,liking,No A are B.,All B are C.,Some C are not A.,drinks,wines,nickhomes,0,believable,No wines are nickhomes.,All nickhomes are drinks.,Some drinks are not wines.,C,0,C
15,2,1,3,complex,E,A,O,C-A,E,N,sensible,unbelievable,believable,either,EAO-CA,believable,liking,No A are B.,All B are C.,Some C are not A.,fish,cods,curges,0,believable,No cods are curges.,All curges are fish.,Some fish are not cods.,C,0,C
16,2,1,3,complex,E,A,O,C-A,E,N,sensible,unbelievable,believable,either,EAO-CA,unbelievable,liking,No A are B.,All B are C.,Some C are not A.,insects,beetles,striffs,0,unbelievable,No insects are striffs.,All striffs are beetles.,Some beetles are not insects.,A,0,A
17,2,2,3,complex,A,E,O,A-C,E,N,sensible,believable,unbelievable,either,AEO-AC,believable,liking,All B are A.,No C are B.,Some A are not C.,tools,hammers,trops,0,believable,All trops are tools.,No hammers are trops.,Some tools are not hammers.,A,0,A
18,2,2,3,complex,A,E,O,A-C,E,N,sensible,believable,unbelievable,either,AEO-AC,believable,liking,All B are A.,No C are B.,Some A are not C.,pieces of furniture,sofas,punties,0,believable,All punties are pieces of furniture.,No sofas are punties.,Some pieces of furniture are not sofas.,A,0,A
