Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LIKING	No crows are striffs.	Some striffs are birds.	Some birds are not crows.	Like	Dislike	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No cars are stemoriuses.	Some stemoriuses are Toyotas.	Some Toyotas are not cars.	Like	Dislike	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No criminals are remoxtions.	Some remoxtions are murderers.	Some murderers are not criminals.	Like	Dislike	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No kayaks are veemers.	Some veemers are boats.	Some boats are not kayaks.	Like	Dislike	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	Some decottions are fish.	No trouts are decottions.	Some fish are not trouts.	Like	Dislike	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some snains are drinks.	No wines are snains.	Some drinks are not wines.	Like	Dislike	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some pylones are prunes.	No fruits are pylones.	Some prunes are not fruits.	Like	Dislike	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some mouts are beetles.	No insects are mouts.	Some beetles are not insects.	Like	Dislike	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some tutches are pieces of furniture.	No tutches are cupboards.	Some pieces of furniture are not cupboards.	Like	Dislike	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	Some mesoations are willows.	No mesoations are trees.	Some willows are not trees.	Like	Dislike	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No dralys are vegetables.	Some dralys are radishes.	Some radishes are not vegetables.	Like	Dislike	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No jundors are crocodiles.	Some jundors are reptiles.	Some reptiles are not crocodiles.	Like	Dislike	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No insects are vindeces.	All vindeces are ants.	Some ants are not insects.	Like	Dislike	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No sodas are trinnels.	All trinnels are drinks.	Some drinks are not sodas.	Like	Dislike	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No haddocks are papes.	All papes are fish.	Some fish are not haddocks.	Like	Dislike	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No fruits are awops.	All awops are apples.	Some apples are not fruits.	Like	Dislike	16	UNBELIEVABLE	N	VALID	2	1
