Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LIKING	No toads are piffures.	Some piffures are amphibians.	Some amphibians are not toads.	Like	Dislike	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No dogs are brimbers.	Some brimbers are dalmatians.	Some dalmatians are not dogs.	Like	Dislike	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No murderers are trops.	Some trops are criminals.	Some criminals are not murderers.	Like	Dislike	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No drinks are vennars.	Some vennars are whiskeys.	Some whiskeys are not drinks.	Like	Dislike	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	Some bartroods are beetles.	No insects are bartroods.	Some beetles are not insects.	Like	Dislike	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some cosceditions are fruits.	No peaches are cosceditions.	Some fruits are not peaches.	Like	Dislike	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some nickhomes are sofas.	No pieces of furniture are nickhomes.	Some sofas are not pieces of furniture.	Like	Dislike	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some pylones are fish.	No salmons are pylones.	Some fish are not salmons.	Like	Dislike	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some glukers are carrots.	No glukers are vegetables.	Some carrots are not vegetables.	Like	Dislike	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	Some boodings are reptiles.	No boodings are snakes.	Some reptiles are not snakes.	Like	Dislike	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No stemoriuses are weapons.	Some stemoriuses are cannons.	Some cannons are not weapons.	Like	Dislike	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No pumes are maples.	Some pumes are trees.	Some trees are not maples.	Like	Dislike	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No insects are trinnels.	All trinnels are flies.	Some flies are not insects.	Like	Dislike	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No cods are decottions.	All decottions are fish.	Some fish are not cods.	Like	Dislike	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No pieces of furniture are pooblings.	All pooblings are desks.	Some desks are not pieces of furniture.	Like	Dislike	15	UNBELIEVABLE	N	VALID	2	1
