Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LIKING	No cars are hoons.	Some hoons are Toyotas.	Some Toyotas are not cars.	Like	Dislike	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No yachts are cegarormes.	Some cegarormes are boats.	Some boats are not yachts.	Like	Dislike	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No dogs are envenches.	Some envenches are spaniels.	Some spaniels are not dogs.	Like	Dislike	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No sparrows are pooblings.	Some pooblings are birds.	Some birds are not sparrows.	Like	Dislike	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	Some spaves are apples.	No fruits are spaves.	Some apples are not fruits.	Like	Dislike	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some tutches are drinks.	No beers are tutches.	Some drinks are not beers.	Like	Dislike	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some trangharnations are beetles.	No insects are trangharnations.	Some beetles are not insects.	Like	Dislike	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some bunges are fish.	No salmons are bunges.	Some fish are not salmons.	Like	Dislike	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some teartes are spears.	No teartes are weapons.	Some spears are not weapons.	Like	Dislike	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	Some glukers are pieces of furniture.	No glukers are desks.	Some pieces of furniture are not desks.	Like	Dislike	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No piffures are shovels.	Some piffures are tools.	Some tools are not shovels.	Like	Dislike	11	BELIEVABLE	N	VALID	1	4
