Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LIKING	No sparrows are pumes.	Some pumes are birds.	Some birds are not sparrows.	Like	Dislike	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No drinks are incibists.	Some incibists are beers.	Some beers are not drinks.	Like	Dislike	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No cars are fenches.	Some fenches are Volvos.	Some Volvos are not cars.	Like	Dislike	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No frogs are actablances.	Some actablances are amphibians.	Some amphibians are not frogs.	Like	Dislike	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	Some pooblings are flies.	No insects are pooblings.	Some flies are not insects.	Like	Dislike	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some trops are bookcases.	No pieces of furniture are trops.	Some bookcases are not pieces of furniture.	Like	Dislike	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some wightes are fruits.	No bananas are wightes.	Some fruits are not bananas.	Like	Dislike	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some curges are fish.	No cods are curges.	Some fish are not cods.	Like	Dislike	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some mouts are willows.	No mouts are trees.	Some willows are not trees.	Like	Dislike	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	Some punes are tools.	No punes are saws.	Some tools are not saws.	Like	Dislike	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No papes are vegetables.	Some papes are cabbages.	Some cabbages are not vegetables.	Like	Dislike	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No burtes are iguanas.	Some burtes are reptiles.	Some reptiles are not iguanas.	Like	Dislike	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No salmons are heets.	All heets are fish.	Some fish are not salmons.	Like	Dislike	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No pieces of furniture are teartes.	All teartes are desks.	Some desks are not pieces of furniture.	Like	Dislike	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No prunes are blans.	All blans are fruits.	Some fruits are not prunes.	Like	Dislike	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No insects are dralys.	All dralys are ants.	Some ants are not insects.	Like	Dislike	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	All remoxtions are pines.	No trees are remoxtions.	Some pines are not trees.	Like	Dislike	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All cosuors are tools.	No hammers are cosuors.	Some tools are not hammers.	Like	Dislike	18	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All envenches are parsnips.	No vegetables are envenches.	Some parsnips are not vegetables.	Like	Dislike	19	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All mesoations are reptiles.	No crocodiles are mesoations.	Some reptiles are not crocodiles.	Like	Dislike	20	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All brimbers are Toyotas.	No brimbers are cars.	Some Toyotas are not cars.	Like	Dislike	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LIKING	All bartroods are amphibians.	No bartroods are newts.	Some amphibians are not newts.	Like	Dislike	22	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LIKING	No trinnels are parrots.	All trinnels are birds.	Some birds are not parrots.	Like	Dislike	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LIKING	No hoons are drinks.	All hoons are wines.	Some wines are not drinks.	Like	Dislike	24	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LIKING	Some shovels are renes.	No renes are tools.	Some tools are not shovels.	Like	Dislike	25	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LIKING	Some lizards are ganches.	No ganches are reptiles.	Some reptiles are not lizards.	Like	Dislike	26	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LIKING	Some trees are catepies.	No catepies are oaks.	Some oaks are not trees.	Like	Dislike	27	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LIKING	Some vegetables are glukers.	No glukers are radishes.	Some radishes are not vegetables.	Like	Dislike	28	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LIKING	No jundors are birds.	Some ducks are jundors.	Some birds are not ducks.	Like	Dislike	29	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LIKING	No cegarormes are whiskeys.	Some drinks are cegarormes.	Some whiskeys are not drinks.	Like	Dislike	30	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LIKING	No cortemns are BMWs.	Some cars are cortemns.	Some BMWs are not cars.	Like	Dislike	31	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LIKING	No duyumences are amphibians.	Some toads are duyumences.	Some amphibians are not toads.	Like	Dislike	32	BELIEVABLE	P	INVALID	3	2
