Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LIKING	No yachts are bunges.	Some bunges are boats.	Some boats are not yachts.	Like	Dislike	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No cars are punes.	Some punes are Volvos.	Some Volvos are not cars.	Like	Dislike	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No criminals are fenches.	Some fenches are terrorists.	Some terrorists are not criminals.	Like	Dislike	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	No ducks are burtes.	Some burtes are birds.	Some birds are not ducks.	Like	Dislike	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LIKING	Some striffs are drinks.	No beers are striffs.	Some drinks are not beers.	Like	Dislike	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some brimbers are bananas.	No fruits are brimbers.	Some bananas are not fruits.	Like	Dislike	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some wightes are trouts.	No fish are wightes.	Some trouts are not fish.	Like	Dislike	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some actablances are dogs.	No dalmatians are actablances.	Some dogs are not dalmatians.	Like	Dislike	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LIKING	Some trinnels are insects.	No trinnels are flies.	Some insects are not flies.	Like	Dislike	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	Some curges are spanners.	No curges are tools.	Some spanners are not tools.	Like	Dislike	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No sothods are reptiles.	Some sothods are iguanas.	Some iguanas are not reptiles.	Like	Dislike	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No shigands are desks.	Some shigands are pieces of furniture.	Some pieces of furniture are not desks.	Like	Dislike	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LIKING	No fruits are cortemns.	All cortemns are apples.	Some apples are not fruits.	Like	Dislike	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No terriers are aschitations.	All aschitations are dogs.	Some dogs are not terriers.	Like	Dislike	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No wines are punties.	All punties are drinks.	Some drinks are not wines.	Like	Dislike	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	No fish are stamuses.	All stamuses are haddocks.	Some haddocks are not fish.	Like	Dislike	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LIKING	All boodings are insects.	No bees are boodings.	Some insects are not bees.	Like	Dislike	17	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All trangharnations are saws.	No tools are trangharnations.	Some saws are not tools.	Like	Dislike	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All duyumences are pieces of furniture.	No bookcases are duyumences.	Some pieces of furniture are not bookcases.	Like	Dislike	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All blans are lizards.	No reptiles are blans.	Some lizards are not reptiles.	Like	Dislike	20	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LIKING	All revoules are Toyotas.	No revoules are cars.	Some Toyotas are not cars.	Like	Dislike	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LIKING	All firters are birds.	No firters are parrots.	Some birds are not parrots.	Like	Dislike	22	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LIKING	No stemoriuses are criminals.	All stemoriuses are embezzlers.	Some embezzlers are not criminals.	Like	Dislike	23	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LIKING	No pooblings are speedboats.	All pooblings are boats.	Some boats are not speedboats.	Like	Dislike	24	BELIEVABLE	N	VALID	2	4
