Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No crows are mouts.	Some mouts are birds.	Some birds are not crows.	Valid	Invalid	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No salamanders are heets.	Some heets are amphibians.	Some amphibians are not salamanders.	Believable	Unbelievable	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No cars are stamuses.	Some stamuses are Volvos.	Some Volvos are not cars.	Believable	Unbelievable	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No boats are actablances.	Some actablances are canoes.	Some canoes are not boats.	Valid	Invalid	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some mesoations are bookcases.	No pieces of furniture are mesoations.	Some bookcases are not pieces of furniture.	Believable	Unbelievable	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some bunges are drinks.	No sodas are bunges.	Some drinks are not sodas.	Valid	Invalid	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some spaves are peaches.	No fruits are spaves.	Some peaches are not fruits.	Valid	Invalid	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some goples are dogs.	No dalmatians are goples.	Some dogs are not dalmatians.	Believable	Unbelievable	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some trangharnations are tools.	No trangharnations are hammers.	Some tools are not hammers.	Believable	Unbelievable	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some punties are cabbages.	No punties are vegetables.	Some cabbages are not vegetables.	Valid	Invalid	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No wightes are trees.	Some wightes are maples.	Some maples are not trees.	Believable	Unbelievable	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No revoules are crocodiles.	Some revoules are reptiles.	Some reptiles are not crocodiles.	Valid	Invalid	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No labradors are teartes.	All teartes are dogs.	Some dogs are not labradors.	Believable	Unbelievable	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No pieces of furniture are trops.	All trops are desks.	Some desks are not pieces of furniture.	Valid	Invalid	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No fruits are brimbers.	All brimbers are prunes.	Some prunes are not fruits.	Believable	Unbelievable	15	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No whiskeys are boodings.	All boodings are drinks.	Some drinks are not whiskeys.	Valid	Invalid	16	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All stemoriuses are carrots.	No vegetables are stemoriuses.	Some carrots are not vegetables.	Believable	Unbelievable	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All papes are willows.	No trees are papes.	Some willows are not trees.	Valid	Invalid	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All pylones are tools.	No spanners are pylones.	Some tools are not spanners.	Believable	Unbelievable	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All awops are reptiles.	No lizards are awops.	Some reptiles are not lizards.	Valid	Invalid	20	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All veemers are Fords.	No veemers are cars.	Some Fords are not cars.	Valid	Invalid	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All piffures are birds.	No piffures are ducks.	Some birds are not ducks.	Believable	Unbelievable	22	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No ganches are newts.	All ganches are amphibians.	Some amphibians are not newts.	Valid	Invalid	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No cosuors are boats.	All cosuors are kayaks.	Some kayaks are not boats.	Believable	Unbelievable	24	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	Some trees are fenches.	No fenches are pines.	Some pines are not trees.	Valid	Invalid	25	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some saws are burtes.	No burtes are tools.	Some tools are not saws.	Believable	Unbelievable	26	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some vegetables are pinds.	No pinds are parsnips.	Some parsnips are not vegetables.	Believable	Unbelievable	27	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some iguanas are striffs.	No striffs are reptiles.	Some reptiles are not iguanas.	Valid	Invalid	28	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	No snains are Toyotas.	Some cars are snains.	Some Toyotas are not cars.	Valid	Invalid	29	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No mips are birds.	Some sparrows are mips.	Some birds are not sparrows.	Valid	Invalid	30	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No beechings are yachts.	Some boats are beechings.	Some yachts are not boats.	Believable	Unbelievable	31	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No envenches are amphibians.	Some toads are envenches.	Some amphibians are not toads.	Believable	Unbelievable	32	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No pumes are cupboards.	Some pumes are pieces of furniture.	Some cupboards are not pieces of furniture.	Believable	Unbelievable	33	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No sothods are dogs.	Some sothods are spaniels.	Some dogs are not spaniels.	Believable	Unbelievable	34	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	Some blans are wines.	No blans are drinks.	Some drinks are not wines.	Valid	Invalid	35	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	Some glukers are fruits.	No glukers are apples.	Some apples are not fruits.	Valid	Invalid	36	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No amphibians are cegarormes.	Some cegarormes are frogs.	All amphibians are frogs.	Believable	Unbelievable	37	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No birds are naluals.	Some naluals are parrots.	All birds are parrots.	Valid	Invalid	38	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No BMWs are vennars.	Some vennars are cars.	All BMWs are cars.	Valid	Invalid	39	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No speedboats are jundors.	Some jundors are boats.	All speedboats are boats.	Believable	Unbelievable	40	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	Some catepies are fruits.	No bananas are catepies.	All bananas are fruits.	Valid	Invalid	41	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	Some bartroods are terriers.	No dogs are bartroods.	All dogs are terriers.	Valid	Invalid	42	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some curges are pieces of furniture.	No sofas are curges.	All sofas are pieces of furniture.	Believable	Unbelievable	43	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some trinnels are beers.	No drinks are trinnels.	All drinks are beers.	Believable	Unbelievable	44	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	No renes are oaks.	All renes are trees.	Some oaks are not trees.	Valid	Invalid	45	UNBELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	LOGIC	No pooblings are tools.	All pooblings are shovels.	Some tools are not shovels.	Valid	Invalid	46	BELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	All aschitations are snakes.	No aschitations are reptiles.	Some reptiles are not snakes.	Believable	Unbelievable	47	BELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	All cortemns are vegetables.	No cortemns are radishes.	Some radishes are not vegetables.	Believable	Unbelievable	48	UNBELIEVABLE	P	INVALID	4	4
