Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No cars are vindeces.	Some vindeces are Fords.	Some Fords are not cars.	Valid	Invalid	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No parrots are heets.	Some heets are birds.	Some birds are not parrots.	Believable	Unbelievable	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No dogs are dralys.	Some dralys are dalmatians.	Some dalmatians are not dogs.	Believable	Unbelievable	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No canoes are dralis.	Some dralis are boats.	Some boats are not canoes.	Valid	Invalid	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some punties are fruits.	No peaches are punties.	Some fruits are not peaches.	Valid	Invalid	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some chails are fish.	No cods are chails.	Some fish are not cods.	Believable	Unbelievable	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some bunges are snakes.	No reptiles are bunges.	Some snakes are not reptiles.	Believable	Unbelievable	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some mips are sofas.	No pieces of furniture are mips.	Some sofas are not pieces of furniture.	Valid	Invalid	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some shigands are tools.	No shigands are saws.	Some tools are not saws.	Valid	Invalid	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some mesoations are carrots.	No mesoations are vegetables.	Some carrots are not vegetables.	Believable	Unbelievable	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No snains are willows.	Some snains are trees.	Some trees are not willows.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No goples are weapons.	Some goples are spears.	Some spears are not weapons.	Valid	Invalid	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No pieces of furniture are veemers.	All veemers are cupboards.	Some cupboards are not pieces of furniture.	Believable	Unbelievable	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No reptiles are aschitations.	All aschitations are crocodiles.	Some crocodiles are not reptiles.	Valid	Invalid	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No haddocks are ganches.	All ganches are fish.	Some fish are not haddocks.	Valid	Invalid	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No bananas are trinnels.	All trinnels are fruits.	Some fruits are not bananas.	Believable	Unbelievable	16	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All cosuors are cannons.	No weapons are cosuors.	Some cannons are not weapons.	Believable	Unbelievable	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All teartes are tools.	No spanners are teartes.	Some tools are not spanners.	Valid	Invalid	18	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All actablances are trees.	No pines are actablances.	Some trees are not pines.	Believable	Unbelievable	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All punes are cabbages.	No vegetables are punes.	Some cabbages are not vegetables.	Valid	Invalid	20	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All revoules are spaniels.	No revoules are dogs.	Some spaniels are not dogs.	Believable	Unbelievable	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All spaves are birds.	No spaves are ducks.	Some birds are not ducks.	Believable	Unbelievable	22	BELIEVABLE	N	VALID	2	4
