Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No criminals are cegarormes.	Some cegarormes are robbers.	Some robbers are not criminals.	Valid	Invalid	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No ducks are spaves.	Some spaves are birds.	Some birds are not ducks.	Believable	Unbelievable	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No yachts are pinds.	Some pinds are boats.	Some boats are not yachts.	Valid	Invalid	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No dogs are shigands.	Some shigands are labradors.	Some labradors are not dogs.	Believable	Unbelievable	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some wightes are flies.	No insects are wightes.	Some flies are not insects.	Believable	Unbelievable	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some tutches are drinks.	No sodas are tutches.	Some drinks are not sodas.	Valid	Invalid	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some pumes are apples.	No fruits are pumes.	Some apples are not fruits.	Valid	Invalid	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some cosceditions are fish.	No cods are cosceditions.	Some fish are not cods.	Believable	Unbelievable	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some actablances are cabbages.	No actablances are vegetables.	Some cabbages are not vegetables.	Believable	Unbelievable	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some awops are cannons.	No awops are weapons.	Some cannons are not weapons.	Valid	Invalid	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No incibists are lizards.	Some incibists are reptiles.	Some reptiles are not lizards.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No cosuors are cupboards.	Some cosuors are pieces of furniture.	Some pieces of furniture are not cupboards.	Valid	Invalid	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No haddocks are curges.	All curges are fish.	Some fish are not haddocks.	Believable	Unbelievable	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No fruits are stemoriuses.	All stemoriuses are bananas.	Some bananas are not fruits.	Valid	Invalid	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No insects are chails.	All chails are bees.	Some bees are not insects.	Believable	Unbelievable	15	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No wines are boodings.	All boodings are drinks.	Some drinks are not wines.	Valid	Invalid	16	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	All brimbers are pieces of furniture.	No bookcases are brimbers.	Some pieces of furniture are not bookcases.	Valid	Invalid	17	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All bunges are reptiles.	No crocodiles are bunges.	Some reptiles are not crocodiles.	Believable	Unbelievable	18	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All stamuses are parsnips.	No vegetables are stamuses.	Some parsnips are not vegetables.	Believable	Unbelievable	19	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All teartes are spears.	No weapons are teartes.	Some spears are not weapons.	Valid	Invalid	20	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All catepies are murderers.	No catepies are criminals.	Some murderers are not criminals.	Believable	Unbelievable	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All sothods are boats.	No sothods are speedboats.	Some boats are not speedboats.	Believable	Unbelievable	22	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No punties are parrots.	All punties are birds.	Some birds are not parrots.	Valid	Invalid	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No punes are dogs.	All punes are spaniels.	Some spaniels are not dogs.	Valid	Invalid	24	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	Some snakes are duyumences.	No duyumences are reptiles.	Some reptiles are not snakes.	Valid	Invalid	25	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some weapons are nickhomes.	No nickhomes are guns.	Some guns are not weapons.	Valid	Invalid	26	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some sofas are queels.	No queels are pieces of furniture.	Some pieces of furniture are not sofas.	Believable	Unbelievable	27	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some vegetables are papes.	No papes are radishes.	Some radishes are not vegetables.	Believable	Unbelievable	28	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	No pooblings are birds.	Some crows are pooblings.	Some birds are not crows.	Believable	Unbelievable	29	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No ganches are dalmatians.	Some dogs are ganches.	Some dalmatians are not dogs.	Valid	Invalid	30	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No remoxtions are boats.	Some canoes are remoxtions.	Some boats are not canoes.	Valid	Invalid	31	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No dralis are terrorists.	Some criminals are dralis.	Some terrorists are not criminals.	Believable	Unbelievable	32	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No trangharnations are drinks.	Some trangharnations are beers.	Some drinks are not beers.	Valid	Invalid	33	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No bartroods are fish.	Some bartroods are salmons.	Some fish are not salmons.	Believable	Unbelievable	34	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	Some mips are fruits.	No mips are peaches.	Some peaches are not fruits.	Valid	Invalid	35	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some jundors are insects.	No jundors are beetles.	Some beetles are not insects.	Believable	Unbelievable	36	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No birds are dralys.	Some dralys are sparrows.	All birds are sparrows.	Believable	Unbelievable	37	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No terriers are burtes.	Some burtes are dogs.	All terriers are dogs.	Believable	Unbelievable	38	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No embezzlers are glukers.	Some glukers are criminals.	All embezzlers are criminals.	Valid	Invalid	39	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No boats are mouts.	Some mouts are kayaks.	All boats are kayaks.	Valid	Invalid	40	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	Some decottions are insects.	No ants are decottions.	All ants are insects.	Believable	Unbelievable	41	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some naluals are whiskeys.	No drinks are naluals.	All drinks are whiskeys.	Believable	Unbelievable	42	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	Some blans are trouts.	No fish are blans.	All fish are trouts.	Valid	Invalid	43	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	Some piffures are fruits.	No prunes are piffures.	All prunes are fruits.	Valid	Invalid	44	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	No vindeces are reptiles.	All vindeces are iguanas.	Some reptiles are not iguanas.	Valid	Invalid	45	BELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	No hoons are carrots.	All hoons are vegetables.	Some carrots are not vegetables.	Believable	Unbelievable	46	UNBELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	LOGIC	All revoules are weapons.	No revoules are swords.	Some swords are not weapons.	Valid	Invalid	47	UNBELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	All trinnels are desks.	No trinnels are pieces of furniture.	Some pieces of furniture are not desks.	Believable	Unbelievable	48	BELIEVABLE	P	INVALID	4	4
