Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No cars are punes.	Some punes are Fords.	Some Fords are not cars.	Valid	Invalid	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No criminals are actablances.	Some actablances are embezzlers.	Some embezzlers are not criminals.	Believable	Unbelievable	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No kayaks are decottions.	Some decottions are boats.	Some boats are not kayaks.	Valid	Invalid	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No crows are papes.	Some papes are birds.	Some birds are not crows.	Believable	Unbelievable	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some mips are prunes.	No fruits are mips.	Some prunes are not fruits.	Valid	Invalid	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some spaves are drinks.	No whiskeys are spaves.	Some drinks are not whiskeys.	Believable	Unbelievable	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some stamuses are haddocks.	No fish are stamuses.	Some haddocks are not fish.	Believable	Unbelievable	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some firters are dogs.	No spaniels are firters.	Some dogs are not spaniels.	Valid	Invalid	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some mouts are reptiles.	No mouts are crocodiles.	Some reptiles are not crocodiles.	Believable	Unbelievable	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some mesoations are pieces of furniture.	No mesoations are cupboards.	Some pieces of furniture are not cupboards.	Valid	Invalid	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No teartes are vegetables.	Some teartes are radishes.	Some radishes are not vegetables.	Believable	Unbelievable	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No brimbers are tools.	Some brimbers are spanners.	Some spanners are not tools.	Valid	Invalid	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No fruits are cosceditions.	All cosceditions are bananas.	Some bananas are not fruits.	Valid	Invalid	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No fish are trops.	All trops are trouts.	Some trouts are not fish.	Believable	Unbelievable	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No terriers are queels.	All queels are dogs.	Some dogs are not terriers.	Valid	Invalid	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No sodas are burtes.	All burtes are drinks.	Some drinks are not sodas.	Believable	Unbelievable	16	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	All vindeces are hammers.	No tools are vindeces.	Some hammers are not tools.	Valid	Invalid	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All revoules are parsnips.	No vegetables are revoules.	Some parsnips are not vegetables.	Believable	Unbelievable	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All hoons are reptiles.	No lizards are hoons.	Some reptiles are not lizards.	Believable	Unbelievable	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All blans are pieces of furniture.	No desks are blans.	Some pieces of furniture are not desks.	Valid	Invalid	20	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All naluals are terrorists.	No naluals are criminals.	Some terrorists are not criminals.	Valid	Invalid	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All beechings are Volvos.	No beechings are cars.	Some Volvos are not cars.	Believable	Unbelievable	22	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No envenches are parrots.	All envenches are birds.	Some birds are not parrots.	Believable	Unbelievable	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No goples are yachts.	All goples are boats.	Some boats are not yachts.	Valid	Invalid	24	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	Some tools are sothods.	No sothods are shovels.	Some shovels are not tools.	Believable	Unbelievable	25	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some sofas are bartroods.	No bartroods are pieces of furniture.	Some pieces of furniture are not sofas.	Valid	Invalid	26	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some vegetables are remoxtions.	No remoxtions are cabbages.	Some cabbages are not vegetables.	Valid	Invalid	27	UNBELIEVABLE	P	INVALID	3	1
