Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No boats are vindeces.	Some vindeces are yachts.	Some yachts are not boats.	Valid	Invalid	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No cars are ganches.	Some ganches are Volvos.	Some Volvos are not cars.	Believable	Unbelievable	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No ducks are teartes.	Some teartes are birds.	Some birds are not ducks.	Believable	Unbelievable	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No frogs are goples.	Some goples are amphibians.	Some amphibians are not frogs.	Valid	Invalid	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some cosuors are criminals.	No terrorists are cosuors.	Some criminals are not terrorists.	Believable	Unbelievable	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some stamuses are peaches.	No fruits are stamuses.	Some peaches are not fruits.	Valid	Invalid	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some firters are drinks.	No sodas are firters.	Some drinks are not sodas.	Valid	Invalid	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some queels are haddocks.	No fish are queels.	Some haddocks are not fish.	Believable	Unbelievable	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some actablances are reptiles.	No actablances are crocodiles.	Some reptiles are not crocodiles.	Valid	Invalid	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some duyumences are pieces of furniture.	No duyumences are desks.	Some pieces of furniture are not desks.	Believable	Unbelievable	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No dralys are trees.	Some dralys are willows.	Some willows are not trees.	Valid	Invalid	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No trinnels are tools.	Some trinnels are shovels.	Some shovels are not tools.	Believable	Unbelievable	12	UNBELIEVABLE	N	VALID	1	4
