Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No boats are trangharnations.	Some trangharnations are canoes.	Some canoes are not boats.	Believable	Unbelievable	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No cars are incibists.	Some incibists are Volvos.	Some Volvos are not cars.	Valid	Invalid	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No salamanders are trops.	Some trops are amphibians.	Some amphibians are not salamanders.	Valid	Invalid	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No ducks are aschitations.	Some aschitations are birds.	Some birds are not ducks.	Believable	Unbelievable	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some striffs are bees.	No insects are striffs.	Some bees are not insects.	Valid	Invalid	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some actablances are dogs.	No spaniels are actablances.	Some dogs are not spaniels.	Believable	Unbelievable	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some blans are criminals.	No embezzlers are blans.	Some criminals are not embezzlers.	Valid	Invalid	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some mouts are beers.	No drinks are mouts.	Some beers are not drinks.	Believable	Unbelievable	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some ganches are spears.	No ganches are weapons.	Some spears are not weapons.	Believable	Unbelievable	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some awops are pieces of furniture.	No awops are bookcases.	Some pieces of furniture are not bookcases.	Valid	Invalid	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No remoxtions are crocodiles.	Some remoxtions are reptiles.	Some reptiles are not crocodiles.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No trinnels are tools.	Some trinnels are spanners.	Some spanners are not tools.	Valid	Invalid	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No drinks are boodings.	All boodings are whiskeys.	Some whiskeys are not drinks.	Believable	Unbelievable	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No terrorists are queels.	All queels are criminals.	Some criminals are not terrorists.	Valid	Invalid	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No labradors are spaves.	All spaves are dogs.	Some dogs are not labradors.	Believable	Unbelievable	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No insects are teartes.	All teartes are beetles.	Some beetles are not insects.	Valid	Invalid	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All bartroods are guns.	No weapons are bartroods.	Some guns are not weapons.	Believable	Unbelievable	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All vennars are shovels.	No tools are vennars.	Some shovels are not tools.	Valid	Invalid	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All fenches are reptiles.	No lizards are fenches.	Some reptiles are not lizards.	Believable	Unbelievable	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All tutches are pieces of furniture.	No desks are tutches.	Some pieces of furniture are not desks.	Valid	Invalid	20	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All revoules are amphibians.	No revoules are frogs.	Some amphibians are not frogs.	Valid	Invalid	21	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	All catepies are kayaks.	No catepies are boats.	Some kayaks are not boats.	Valid	Invalid	22	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No pinds are parrots.	All pinds are birds.	Some birds are not parrots.	Believable	Unbelievable	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No renes are cars.	All renes are Toyotas.	Some Toyotas are not cars.	Believable	Unbelievable	24	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	Some sofas are cosuors.	No cosuors are pieces of furniture.	Some pieces of furniture are not sofas.	Believable	Unbelievable	25	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some weapons are shigands.	No shigands are cannons.	Some cannons are not weapons.	Valid	Invalid	26	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some snakes are dralys.	No dralys are reptiles.	Some reptiles are not snakes.	Valid	Invalid	27	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some tools are veemers.	No veemers are hammers.	Some hammers are not tools.	Believable	Unbelievable	28	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	No firters are amphibians.	Some newts are firters.	Some amphibians are not newts.	Believable	Unbelievable	29	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No punes are Fords.	Some cars are punes.	Some Fords are not cars.	Valid	Invalid	30	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No stemoriuses are speedboats.	Some boats are stemoriuses.	Some speedboats are not boats.	Believable	Unbelievable	31	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No curges are birds.	Some crows are curges.	Some birds are not crows.	Valid	Invalid	32	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No cosceditions are wines.	Some cosceditions are drinks.	Some wines are not drinks.	Valid	Invalid	33	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	No papes are criminals.	Some papes are murderers.	Some criminals are not murderers.	Valid	Invalid	34	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some mesoations are insects.	No mesoations are ants.	Some ants are not insects.	Believable	Unbelievable	35	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some cegarormes are dalmatians.	No cegarormes are dogs.	Some dogs are not dalmatians.	Believable	Unbelievable	36	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	No amphibians are hoons.	Some hoons are toads.	All amphibians are toads.	Valid	Invalid	37	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No yachts are sothods.	Some sothods are boats.	All yachts are boats.	Believable	Unbelievable	38	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No birds are cortemns.	Some cortemns are sparrows.	All birds are sparrows.	Believable	Unbelievable	39	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No BMWs are envenches.	Some envenches are cars.	All BMWs are cars.	Valid	Invalid	40	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	Some vindeces are insects.	No flies are vindeces.	All flies are insects.	Valid	Invalid	41	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	Some mips are terriers.	No dogs are mips.	All dogs are terriers.	Valid	Invalid	42	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some glukers are robbers.	No criminals are glukers.	All criminals are robbers.	Believable	Unbelievable	43	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some jundors are drinks.	No sodas are jundors.	All sodas are drinks.	Believable	Unbelievable	44	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	No pooblings are reptiles.	All pooblings are iguanas.	Some reptiles are not iguanas.	Valid	Invalid	45	BELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	LOGIC	No decottions are saws.	All decottions are tools.	Some saws are not tools.	Valid	Invalid	46	UNBELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	All punties are cupboards.	No punties are pieces of furniture.	Some pieces of furniture are not cupboards.	Believable	Unbelievable	47	BELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	All heets are weapons.	No heets are swords.	Some swords are not weapons.	Believable	Unbelievable	48	UNBELIEVABLE	P	INVALID	4	4
