Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No crows are chails.	Some chails are birds.	Some birds are not crows.	Believable	Unbelievable	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No newts are sothods.	Some sothods are amphibians.	Some amphibians are not newts.	Valid	Invalid	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No cars are jundors.	Some jundors are Fords.	Some Fords are not cars.	Believable	Unbelievable	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No boats are dralys.	Some dralys are canoes.	Some canoes are not boats.	Valid	Invalid	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some queels are dogs.	No terriers are queels.	Some dogs are not terriers.	Believable	Unbelievable	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some actablances are drinks.	No wines are actablances.	Some drinks are not wines.	Valid	Invalid	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some fenches are flies.	No insects are fenches.	Some flies are not insects.	Believable	Unbelievable	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some glukers are peaches.	No fruits are glukers.	Some peaches are not fruits.	Valid	Invalid	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some piffures are radishes.	No piffures are vegetables.	Some radishes are not vegetables.	Valid	Invalid	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some cosceditions are trees.	No cosceditions are willows.	Some trees are not willows.	Believable	Unbelievable	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No trops are shovels.	Some trops are tools.	Some tools are not shovels.	Valid	Invalid	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No awops are weapons.	Some awops are spears.	Some spears are not weapons.	Believable	Unbelievable	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No fruits are teartes.	All teartes are apples.	Some apples are not fruits.	Believable	Unbelievable	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No whiskeys are pumes.	All pumes are drinks.	Some drinks are not whiskeys.	Valid	Invalid	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No insects are blans.	All blans are bees.	Some bees are not insects.	Valid	Invalid	15	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No spaniels are duyumences.	All duyumences are dogs.	Some dogs are not spaniels.	Believable	Unbelievable	16	BELIEVABLE	N	VALID	2	1
