Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No murderers are punes.	Some punes are criminals.	Some criminals are not murderers.	Valid	Invalid	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No fish are brimbers.	Some brimbers are salmons.	Some salmons are not fish.	Believable	Unbelievable	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No sparrows are punties.	Some punties are birds.	Some birds are not sparrows.	Believable	Unbelievable	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No dogs are dralis.	Some dralis are spaniels.	Some spaniels are not dogs.	Valid	Invalid	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some stemoriuses are lizards.	No reptiles are stemoriuses.	Some lizards are not reptiles.	Believable	Unbelievable	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some glukers are fruits.	No peaches are glukers.	Some fruits are not peaches.	Believable	Unbelievable	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some jundors are insects.	No beetles are jundors.	Some insects are not beetles.	Valid	Invalid	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some trops are cupboards.	No pieces of furniture are trops.	Some cupboards are not pieces of furniture.	Valid	Invalid	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some chails are trees.	No chails are oaks.	Some trees are not oaks.	Valid	Invalid	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some cegarormes are cannons.	No cegarormes are weapons.	Some cannons are not weapons.	Valid	Invalid	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No vennars are vegetables.	Some vennars are carrots.	Some carrots are not vegetables.	Believable	Unbelievable	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No bartroods are shovels.	Some bartroods are tools.	Some tools are not shovels.	Believable	Unbelievable	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No apples are bunges.	All bunges are fruits.	Some fruits are not apples.	Believable	Unbelievable	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No bees are mesoations.	All mesoations are insects.	Some insects are not bees.	Valid	Invalid	14	BELIEVABLE	N	VALID	2	1
