Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No cars are blans.	Some blans are Volvos.	Some Volvos are not cars.	Believable	Unbelievable	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No speedboats are bartroods.	Some bartroods are boats.	Some boats are not speedboats.	Believable	Unbelievable	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No drinks are dralis.	Some dralis are wines.	Some wines are not drinks.	Valid	Invalid	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No parrots are catepies.	Some catepies are birds.	Some birds are not parrots.	Valid	Invalid	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some hoons are fruits.	No peaches are hoons.	Some fruits are not peaches.	Valid	Invalid	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some duyumences are lizards.	No reptiles are duyumences.	Some lizards are not reptiles.	Believable	Unbelievable	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some cortemns are beetles.	No insects are cortemns.	Some beetles are not insects.	Valid	Invalid	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some chails are fish.	No salmons are chails.	Some fish are not salmons.	Believable	Unbelievable	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some vindeces are tools.	No vindeces are saws.	Some tools are not saws.	Valid	Invalid	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some aschitations are trees.	No aschitations are oaks.	Some trees are not oaks.	Believable	Unbelievable	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No dralys are weapons.	Some dralys are swords.	Some swords are not weapons.	Valid	Invalid	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No curges are vegetables.	Some curges are radishes.	Some radishes are not vegetables.	Believable	Unbelievable	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No insects are cosuors.	All cosuors are ants.	Some ants are not insects.	Valid	Invalid	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No cods are vennars.	All vennars are fish.	Some fish are not cods.	Believable	Unbelievable	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No reptiles are teartes.	All teartes are snakes.	Some snakes are not reptiles.	Believable	Unbelievable	15	UNBELIEVABLE	N	VALID	2	1
