Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No Fords are duyumences.	Some duyumences are cars.	Some cars are not Fords.	Valid	Invalid	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No crows are remoxtions.	Some remoxtions are birds.	Some birds are not crows.	Believable	Unbelievable	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No criminals are vindeces.	Some vindeces are murderers.	Some murderers are not criminals.	Believable	Unbelievable	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No dogs are punties.	Some punties are spaniels.	Some spaniels are not dogs.	Valid	Invalid	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some dralis are drinks.	No sodas are dralis.	Some drinks are not sodas.	Valid	Invalid	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some trops are prunes.	No fruits are trops.	Some prunes are not fruits.	Valid	Invalid	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some cosuors are desks.	No pieces of furniture are cosuors.	Some desks are not pieces of furniture.	Believable	Unbelievable	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some cegarormes are fish.	No salmons are cegarormes.	Some fish are not salmons.	Believable	Unbelievable	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some vennars are guns.	No vennars are weapons.	Some guns are not weapons.	Valid	Invalid	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some trinnels are tools.	No trinnels are spanners.	Some tools are not spanners.	Valid	Invalid	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No boodings are snakes.	Some boodings are reptiles.	Some reptiles are not snakes.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No veemers are vegetables.	Some veemers are parsnips.	Some parsnips are not vegetables.	Believable	Unbelievable	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No cods are sothods.	All sothods are fish.	Some fish are not cods.	Valid	Invalid	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No pieces of furniture are tutches.	All tutches are sofas.	Some sofas are not pieces of furniture.	Believable	Unbelievable	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No fruits are aschitations.	All aschitations are bananas.	Some bananas are not fruits.	Valid	Invalid	15	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No whiskeys are glukers.	All glukers are drinks.	Some drinks are not whiskeys.	Believable	Unbelievable	16	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All punes are tools.	No hammers are punes.	Some tools are not hammers.	Believable	Unbelievable	17	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All actablances are cabbages.	No vegetables are actablances.	Some cabbages are not vegetables.	Believable	Unbelievable	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All pooblings are reptiles.	No iguanas are pooblings.	Some reptiles are not iguanas.	Valid	Invalid	19	BELIEVABLE	N	VALID	2	2
