Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No parrots are cegarormes.	Some cegarormes are birds.	Some birds are not parrots.	Valid	Invalid	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No criminals are heets.	Some heets are murderers.	Some murderers are not criminals.	Believable	Unbelievable	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No cars are dralis.	Some dralis are BMWs.	Some BMWs are not cars.	Valid	Invalid	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No speedboats are striffs.	Some striffs are boats.	Some boats are not speedboats.	Believable	Unbelievable	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some vennars are drinks.	No whiskeys are vennars.	Some drinks are not whiskeys.	Believable	Unbelievable	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some chails are salmons.	No fish are chails.	Some salmons are not fish.	Valid	Invalid	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some decottions are prunes.	No fruits are decottions.	Some prunes are not fruits.	Believable	Unbelievable	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some firters are dogs.	No terriers are firters.	Some dogs are not terriers.	Valid	Invalid	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some spaves are trees.	No spaves are willows.	Some trees are not willows.	Valid	Invalid	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some boodings are cabbages.	No boodings are vegetables.	Some cabbages are not vegetables.	Believable	Unbelievable	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No curges are bookcases.	Some curges are pieces of furniture.	Some pieces of furniture are not bookcases.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No revoules are weapons.	Some revoules are spears.	Some spears are not weapons.	Valid	Invalid	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No beers are envenches.	All envenches are drinks.	Some drinks are not beers.	Valid	Invalid	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No fish are snains.	All snains are haddocks.	Some haddocks are not fish.	Believable	Unbelievable	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No spaniels are awops.	All awops are dogs.	Some dogs are not spaniels.	Believable	Unbelievable	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No fruits are vindeces.	All vindeces are apples.	Some apples are not fruits.	Valid	Invalid	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	All mouts are trees.	No maples are mouts.	Some trees are not maples.	Valid	Invalid	17	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All trinnels are pieces of furniture.	No sofas are trinnels.	Some pieces of furniture are not sofas.	Believable	Unbelievable	18	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All mips are swords.	No weapons are mips.	Some swords are not weapons.	Valid	Invalid	19	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All punties are radishes.	No vegetables are punties.	Some radishes are not vegetables.	Believable	Unbelievable	20	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All trops are terrorists.	No trops are criminals.	Some terrorists are not criminals.	Valid	Invalid	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All cortemns are boats.	No cortemns are canoes.	Some boats are not canoes.	Believable	Unbelievable	22	BELIEVABLE	N	VALID	2	4
