Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No cars are papes.	Some papes are BMWs.	Some BMWs are not cars.	Believable	Unbelievable	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No speedboats are vindeces.	Some vindeces are boats.	Some boats are not speedboats.	Believable	Unbelievable	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No criminals are brimbers.	Some brimbers are murderers.	Some murderers are not criminals.	Valid	Invalid	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No newts are duyumences.	Some duyumences are amphibians.	Some amphibians are not newts.	Valid	Invalid	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some ganches are cupboards.	No pieces of furniture are ganches.	Some cupboards are not pieces of furniture.	Valid	Invalid	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some dralis are ants.	No insects are dralis.	Some ants are not insects.	Believable	Unbelievable	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some vennars are drinks.	No whiskeys are vennars.	Some drinks are not whiskeys.	Believable	Unbelievable	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some fenches are fruits.	No apples are fenches.	Some fruits are not apples.	Valid	Invalid	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some aschitations are reptiles.	No aschitations are lizards.	Some reptiles are not lizards.	Valid	Invalid	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some mouts are cabbages.	No mouts are vegetables.	Some cabbages are not vegetables.	Valid	Invalid	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No bunges are willows.	Some bunges are trees.	Some trees are not willows.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No envenches are weapons.	Some envenches are swords.	Some swords are not weapons.	Believable	Unbelievable	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No peaches are firters.	All firters are fruits.	Some fruits are not peaches.	Valid	Invalid	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No insects are cortemns.	All cortemns are beetles.	Some beetles are not insects.	Believable	Unbelievable	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No sodas are trinnels.	All trinnels are drinks.	Some drinks are not sodas.	Believable	Unbelievable	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No pieces of furniture are stamuses.	All stamuses are bookcases.	Some bookcases are not pieces of furniture.	Valid	Invalid	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All punes are parsnips.	No vegetables are punes.	Some parsnips are not vegetables.	Believable	Unbelievable	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All queels are trees.	No maples are queels.	Some trees are not maples.	Believable	Unbelievable	18	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All burtes are guns.	No weapons are burtes.	Some guns are not weapons.	Valid	Invalid	19	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All stemoriuses are reptiles.	No crocodiles are stemoriuses.	Some reptiles are not crocodiles.	Valid	Invalid	20	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All striffs are Volvos.	No striffs are cars.	Some Volvos are not cars.	Believable	Unbelievable	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All actablances are boats.	No actablances are yachts.	Some boats are not yachts.	Believable	Unbelievable	22	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No nickhomes are criminals.	All nickhomes are embezzlers.	Some embezzlers are not criminals.	Valid	Invalid	23	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No incibists are toads.	All incibists are amphibians.	Some amphibians are not toads.	Valid	Invalid	24	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	Some vegetables are renes.	No renes are carrots.	Some carrots are not vegetables.	Valid	Invalid	25	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some iguanas are hoons.	No hoons are reptiles.	Some reptiles are not iguanas.	Believable	Unbelievable	26	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some weapons are bartroods.	No bartroods are spears.	Some spears are not weapons.	Believable	Unbelievable	27	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some oaks are trangharnations.	No trangharnations are trees.	Some trees are not oaks.	Valid	Invalid	28	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	No jundors are robbers.	Some criminals are jundors.	Some robbers are not criminals.	Believable	Unbelievable	29	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No dralys are amphibians.	Some salamanders are dralys.	Some amphibians are not salamanders.	Valid	Invalid	30	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No snains are Toyotas.	Some cars are snains.	Some Toyotas are not cars.	Valid	Invalid	31	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No spaves are boats.	Some kayaks are spaves.	Some boats are not kayaks.	Believable	Unbelievable	32	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No remoxtions are bees.	Some remoxtions are insects.	Some bees are not insects.	Believable	Unbelievable	33	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	No cosuors are fruits.	Some cosuors are prunes.	Some fruits are not prunes.	Valid	Invalid	34	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	Some goples are pieces of furniture.	No goples are sofas.	Some sofas are not pieces of furniture.	Valid	Invalid	35	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some wightes are beers.	No wightes are drinks.	Some drinks are not beers.	Believable	Unbelievable	36	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	No amphibians are cosceditions.	Some cosceditions are frogs.	All amphibians are frogs.	Valid	Invalid	37	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No boats are cegarormes.	Some cegarormes are canoes.	All boats are canoes.	Believable	Unbelievable	38	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No terrorists are shigands.	Some shigands are criminals.	All terrorists are criminals.	Valid	Invalid	39	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No Fords are decottions.	Some decottions are cars.	All Fords are cars.	Believable	Unbelievable	40	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	Some naluals are bananas.	No fruits are naluals.	All fruits are bananas.	Valid	Invalid	41	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some pooblings are wines.	No drinks are pooblings.	All drinks are wines.	Believable	Unbelievable	42	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	Some punties are insects.	No flies are punties.	All flies are insects.	Valid	Invalid	43	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some trops are pieces of furniture.	No desks are trops.	All desks are pieces of furniture.	Believable	Unbelievable	44	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	No pylones are cannons.	All pylones are weapons.	Some cannons are not weapons.	Believable	Unbelievable	45	UNBELIEVABLE	P	INVALID	4	4
