Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No drinks are stemoriuses.	Some stemoriuses are sodas.	Some sodas are not drinks.	Valid	Invalid	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No toads are glukers.	Some glukers are amphibians.	Some amphibians are not toads.	Valid	Invalid	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No criminals are brimbers.	Some brimbers are terrorists.	Some terrorists are not criminals.	Believable	Unbelievable	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No canoes are envenches.	Some envenches are boats.	Some boats are not canoes.	Believable	Unbelievable	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some trops are fish.	No cods are trops.	Some fish are not cods.	Believable	Unbelievable	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some cosceditions are lizards.	No reptiles are cosceditions.	Some lizards are not reptiles.	Believable	Unbelievable	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some burtes are fruits.	No bananas are burtes.	Some fruits are not bananas.	Valid	Invalid	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some duyumences are sofas.	No pieces of furniture are duyumences.	Some sofas are not pieces of furniture.	Valid	Invalid	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some pinds are cannons.	No pinds are weapons.	Some cannons are not weapons.	Believable	Unbelievable	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some naluals are tools.	No naluals are hammers.	Some tools are not hammers.	Valid	Invalid	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No mouts are maples.	Some mouts are trees.	Some trees are not maples.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No revoules are vegetables.	Some revoules are carrots.	Some carrots are not vegetables.	Valid	Invalid	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No pieces of furniture are punes.	All punes are bookcases.	Some bookcases are not pieces of furniture.	Believable	Unbelievable	13	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No haddocks are ganches.	All ganches are fish.	Some fish are not haddocks.	Valid	Invalid	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No prunes are queels.	All queels are fruits.	Some fruits are not prunes.	Believable	Unbelievable	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No reptiles are trangharnations.	All trangharnations are crocodiles.	Some crocodiles are not reptiles.	Valid	Invalid	16	UNBELIEVABLE	N	VALID	2	1
