Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No cars are catepies.	Some catepies are Volvos.	Some Volvos are not cars.	Believable	Unbelievable	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No dogs are snains.	Some snains are dalmatians.	Some dalmatians are not dogs.	Valid	Invalid	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No kayaks are curges.	Some curges are boats.	Some boats are not kayaks.	Believable	Unbelievable	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No toads are burtes.	Some burtes are amphibians.	Some amphibians are not toads.	Valid	Invalid	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some chails are fish.	No trouts are chails.	Some fish are not trouts.	Valid	Invalid	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some spaves are flies.	No insects are spaves.	Some flies are not insects.	Believable	Unbelievable	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some decottions are drinks.	No beers are decottions.	Some drinks are not beers.	Believable	Unbelievable	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some teartes are bananas.	No fruits are teartes.	Some bananas are not fruits.	Valid	Invalid	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some stamuses are willows.	No stamuses are trees.	Some willows are not trees.	Believable	Unbelievable	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some brimbers are spears.	No brimbers are weapons.	Some spears are not weapons.	Valid	Invalid	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No dralis are lizards.	Some dralis are reptiles.	Some reptiles are not lizards.	Valid	Invalid	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No aschitations are desks.	Some aschitations are pieces of furniture.	Some pieces of furniture are not desks.	Believable	Unbelievable	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No sodas are tutches.	All tutches are drinks.	Some drinks are not sodas.	Believable	Unbelievable	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No fruits are fenches.	All fenches are peaches.	Some peaches are not fruits.	Believable	Unbelievable	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No insects are firters.	All firters are bees.	Some bees are not insects.	Valid	Invalid	15	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No cods are cosuors.	All cosuors are fish.	Some fish are not cods.	Valid	Invalid	16	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All boodings are reptiles.	No snakes are boodings.	Some reptiles are not snakes.	Believable	Unbelievable	17	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All remoxtions are maples.	No trees are remoxtions.	Some maples are not trees.	Believable	Unbelievable	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All incibists are pieces of furniture.	No sofas are incibists.	Some pieces of furniture are not sofas.	Valid	Invalid	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All sothods are swords.	No weapons are sothods.	Some swords are not weapons.	Valid	Invalid	20	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All dralys are amphibians.	No dralys are newts.	Some amphibians are not newts.	Valid	Invalid	21	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	All revoules are labradors.	No revoules are dogs.	Some labradors are not dogs.	Valid	Invalid	22	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No glukers are speedboats.	All glukers are boats.	Some boats are not speedboats.	Believable	Unbelievable	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No shigands are cars.	All shigands are BMWs.	Some BMWs are not cars.	Believable	Unbelievable	24	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	Some weapons are pooblings.	No pooblings are cannons.	Some cannons are not weapons.	Valid	Invalid	25	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some trees are piffures.	No piffures are pines.	Some pines are not trees.	Believable	Unbelievable	26	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some bookcases are heets.	No heets are pieces of furniture.	Some pieces of furniture are not bookcases.	Believable	Unbelievable	27	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some iguanas are actablances.	No actablances are reptiles.	Some reptiles are not iguanas.	Valid	Invalid	28	BELIEVABLE	P	INVALID	3	1
