Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No newts are catepies.	Some catepies are amphibians.	Some amphibians are not newts.	Believable	Unbelievable	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No dogs are jundors.	Some jundors are dalmatians.	Some dalmatians are not dogs.	Believable	Unbelievable	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No yachts are envenches.	Some envenches are boats.	Some boats are not yachts.	Valid	Invalid	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No criminals are pylones.	Some pylones are embezzlers.	Some embezzlers are not criminals.	Valid	Invalid	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some trinnels are fish.	No cods are trinnels.	Some fish are not cods.	Valid	Invalid	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some incibists are drinks.	No whiskeys are incibists.	Some drinks are not whiskeys.	Believable	Unbelievable	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some trops are bees.	No insects are trops.	Some bees are not insects.	Valid	Invalid	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some tutches are prunes.	No fruits are tutches.	Some prunes are not fruits.	Believable	Unbelievable	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some aschitations are trees.	No aschitations are willows.	Some trees are not willows.	Valid	Invalid	9	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some mesoations are cabbages.	No mesoations are vegetables.	Some cabbages are not vegetables.	Believable	Unbelievable	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No burtes are cupboards.	Some burtes are pieces of furniture.	Some pieces of furniture are not cupboards.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No decottions are weapons.	Some decottions are guns.	Some guns are not weapons.	Valid	Invalid	12	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No fruits are mouts.	All mouts are bananas.	Some bananas are not fruits.	Believable	Unbelievable	13	UNBELIEVABLE	N	VALID	2	1
