Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No dogs are vennars.	Some vennars are labradors.	Some labradors are not dogs.	Believable	Unbelievable	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No criminals are stamuses.	Some stamuses are murderers.	Some murderers are not criminals.	Valid	Invalid	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No Volvos are sothods.	Some sothods are cars.	Some cars are not Volvos.	Believable	Unbelievable	3	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No toads are tutches.	Some tutches are amphibians.	Some amphibians are not toads.	Valid	Invalid	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some pooblings are bookcases.	No pieces of furniture are pooblings.	Some bookcases are not pieces of furniture.	Believable	Unbelievable	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some revoules are bees.	No insects are revoules.	Some bees are not insects.	Valid	Invalid	6	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some pylones are drinks.	No whiskeys are pylones.	Some drinks are not whiskeys.	Valid	Invalid	7	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some boodings are fruits.	No peaches are boodings.	Some fruits are not peaches.	Believable	Unbelievable	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some shigands are spears.	No shigands are weapons.	Some spears are not weapons.	Valid	Invalid	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some stemoriuses are reptiles.	No stemoriuses are lizards.	Some reptiles are not lizards.	Believable	Unbelievable	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No jundors are vegetables.	Some jundors are radishes.	Some radishes are not vegetables.	Believable	Unbelievable	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No heets are willows.	Some heets are trees.	Some trees are not willows.	Valid	Invalid	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No sodas are actablances.	All actablances are drinks.	Some drinks are not sodas.	Valid	Invalid	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No pieces of furniture are fenches.	All fenches are desks.	Some desks are not pieces of furniture.	Believable	Unbelievable	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No insects are beechings.	All beechings are flies.	Some flies are not insects.	Valid	Invalid	15	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No prunes are hoons.	All hoons are fruits.	Some fruits are not prunes.	Believable	Unbelievable	16	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All queels are cannons.	No weapons are queels.	Some cannons are not weapons.	Believable	Unbelievable	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All decottions are carrots.	No vegetables are decottions.	Some carrots are not vegetables.	Valid	Invalid	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All renes are trees.	No oaks are renes.	Some trees are not oaks.	Valid	Invalid	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All mesoations are reptiles.	No crocodiles are mesoations.	Some reptiles are not crocodiles.	Believable	Unbelievable	20	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All catepies are terriers.	No catepies are dogs.	Some terriers are not dogs.	Believable	Unbelievable	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All cosuors are cars.	No cosuors are Toyotas.	Some cars are not Toyotas.	Believable	Unbelievable	22	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No duyumences are frogs.	All duyumences are amphibians.	Some amphibians are not frogs.	Valid	Invalid	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No wightes are criminals.	All wightes are robbers.	Some robbers are not criminals.	Valid	Invalid	24	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	Some vegetables are snains.	No snains are parsnips.	Some parsnips are not vegetables.	Believable	Unbelievable	25	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some iguanas are mips.	No mips are reptiles.	Some reptiles are not iguanas.	Believable	Unbelievable	26	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some weapons are punties.	No punties are guns.	Some guns are not weapons.	Valid	Invalid	27	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some pines are teartes.	No teartes are trees.	Some trees are not pines.	Valid	Invalid	28	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	No veemers are dalmatians.	Some dogs are veemers.	Some dalmatians are not dogs.	Believable	Unbelievable	29	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No papes are amphibians.	Some salamanders are papes.	Some amphibians are not salamanders.	Believable	Unbelievable	30	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No trangharnations are cars.	Some Fords are trangharnations.	Some cars are not Fords.	Valid	Invalid	31	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No piffures are terrorists.	Some criminals are piffures.	Some terrorists are not criminals.	Valid	Invalid	32	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No incibists are cupboards.	Some incibists are pieces of furniture.	Some cupboards are not pieces of furniture.	Believable	Unbelievable	33	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	No blans are drinks.	Some blans are wines.	Some drinks are not wines.	Valid	Invalid	34	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	Some spaves are insects.	No spaves are ants.	Some ants are not insects.	Valid	Invalid	35	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some bunges are apples.	No bunges are fruits.	Some fruits are not apples.	Believable	Unbelievable	36	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No embezzlers are glukers.	Some glukers are criminals.	All embezzlers are criminals.	Believable	Unbelievable	37	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No amphibians are envenches.	Some envenches are newts.	All amphibians are newts.	Believable	Unbelievable	38	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No cars are dralis.	Some dralis are BMWs.	All cars are BMWs.	Valid	Invalid	39	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No spaniels are trinnels.	Some trinnels are dogs.	All spaniels are dogs.	Valid	Invalid	40	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	Some goples are pieces of furniture.	No sofas are goples.	All sofas are pieces of furniture.	Valid	Invalid	41	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some striffs are beers.	No drinks are striffs.	All drinks are beers.	Believable	Unbelievable	42	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some vindeces are insects.	No beetles are vindeces.	All beetles are insects.	Believable	Unbelievable	43	UNBELIEVABLE	P	INVALID	4	2
