Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	LOGIC	No cars are heets.	Some heets are Fords.	Some Fords are not cars.	Valid	Invalid	1	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No crows are renes.	Some renes are birds.	Some birds are not crows.	Valid	Invalid	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No boats are decottions.	Some decottions are kayaks.	Some kayaks are not boats.	Believable	Unbelievable	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No newts are goples.	Some goples are amphibians.	Some amphibians are not newts.	Believable	Unbelievable	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	Some punties are apples.	No fruits are punties.	Some apples are not fruits.	Valid	Invalid	5	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some shigands are dogs.	No labradors are shigands.	Some dogs are not labradors.	Valid	Invalid	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some bartroods are haddocks.	No fish are bartroods.	Some haddocks are not fish.	Believable	Unbelievable	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some hoons are drinks.	No wines are hoons.	Some drinks are not wines.	Believable	Unbelievable	8	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some cosuors are cannons.	No cosuors are weapons.	Some cannons are not weapons.	Valid	Invalid	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	Some trangharnations are spanners.	No trangharnations are tools.	Some spanners are not tools.	Believable	Unbelievable	10	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No awops are ants.	Some awops are insects.	Some insects are not ants.	Believable	Unbelievable	11	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No fenches are iguanas.	Some fenches are reptiles.	Some reptiles are not iguanas.	Valid	Invalid	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No beers are curges.	All curges are drinks.	Some drinks are not beers.	Valid	Invalid	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No dalmatians are boodings.	All boodings are dogs.	Some dogs are not dalmatians.	Believable	Unbelievable	14	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No fish are chails.	All chails are trouts.	Some trouts are not fish.	Valid	Invalid	15	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No fruits are vindeces.	All vindeces are peaches.	Some peaches are not fruits.	Believable	Unbelievable	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	All pylones are swords.	No weapons are pylones.	Some swords are not weapons.	Valid	Invalid	17	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All cortemns are reptiles.	No crocodiles are cortemns.	Some reptiles are not crocodiles.	Valid	Invalid	18	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All teartes are insects.	No bees are teartes.	Some insects are not bees.	Believable	Unbelievable	19	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All bunges are hammers.	No tools are bunges.	Some hammers are not tools.	Believable	Unbelievable	20	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All dralis are Volvos.	No dralis are cars.	Some Volvos are not cars.	Valid	Invalid	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	All cosceditions are speedboats.	No cosceditions are boats.	Some speedboats are not boats.	Believable	Unbelievable	22	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No blans are toads.	All blans are amphibians.	Some amphibians are not toads.	Believable	Unbelievable	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No tutches are ducks.	All tutches are birds.	Some birds are not ducks.	Valid	Invalid	24	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	Some weapons are actablances.	No actablances are spears.	Some spears are not weapons.	Valid	Invalid	25	UNBELIEVABLE	P	INVALID	3	1
