Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No Volvos are stemoriuses.	Some stemoriuses are cars.	Some cars are not Volvos.	Believable	Unbelievable	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No dogs are shigands.	Some shigands are terriers.	Some terriers are not dogs.	Valid	Invalid	2	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No criminals are curges.	Some curges are terrorists.	Some terrorists are not criminals.	Believable	Unbelievable	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No salamanders are wightes.	Some wightes are amphibians.	Some amphibians are not salamanders.	Valid	Invalid	4	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some awops are fish.	No trouts are awops.	Some fish are not trouts.	Believable	Unbelievable	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some actablances are drinks.	No wines are actablances.	Some drinks are not wines.	Valid	Invalid	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some cosuors are prunes.	No fruits are cosuors.	Some prunes are not fruits.	Valid	Invalid	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some punes are bookcases.	No pieces of furniture are punes.	Some bookcases are not pieces of furniture.	Believable	Unbelievable	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some glukers are spears.	No glukers are weapons.	Some spears are not weapons.	Believable	Unbelievable	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some aschitations are trees.	No aschitations are pines.	Some trees are not pines.	Valid	Invalid	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	No nickhomes are vegetables.	Some nickhomes are carrots.	Some carrots are not vegetables.	Valid	Invalid	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No teartes are crocodiles.	Some teartes are reptiles.	Some reptiles are not crocodiles.	Believable	Unbelievable	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No sodas are vindeces.	All vindeces are drinks.	Some drinks are not sodas.	Believable	Unbelievable	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No fruits are duyumences.	All duyumences are peaches.	Some peaches are not fruits.	Valid	Invalid	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No salmons are cosceditions.	All cosceditions are fish.	Some fish are not salmons.	Valid	Invalid	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No pieces of furniture are remoxtions.	All remoxtions are desks.	Some desks are not pieces of furniture.	Believable	Unbelievable	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	All burtes are trees.	No oaks are burtes.	Some trees are not oaks.	Valid	Invalid	17	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All piffures are reptiles.	No iguanas are piffures.	Some reptiles are not iguanas.	Believable	Unbelievable	18	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All heets are swords.	No weapons are heets.	Some swords are not weapons.	Believable	Unbelievable	19	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All papes are radishes.	No vegetables are papes.	Some radishes are not vegetables.	Valid	Invalid	20	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All firters are cars.	No firters are Fords.	Some cars are not Fords.	Believable	Unbelievable	21	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	All fenches are labradors.	No fenches are dogs.	Some labradors are not dogs.	Valid	Invalid	22	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No mips are criminals.	All mips are embezzlers.	Some embezzlers are not criminals.	Believable	Unbelievable	23	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No dralis are toads.	All dralis are amphibians.	Some amphibians are not toads.	Valid	Invalid	24	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	Some weapons are chails.	No chails are cannons.	Some cannons are not weapons.	Valid	Invalid	25	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some vegetables are beechings.	No beechings are cabbages.	Some cabbages are not vegetables.	Believable	Unbelievable	26	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some maples are bartroods.	No bartroods are trees.	Some trees are not maples.	Valid	Invalid	27	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some lizards are spaves.	No spaves are reptiles.	Some reptiles are not lizards.	Believable	Unbelievable	28	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	No brimbers are murderers.	Some criminals are brimbers.	Some murderers are not criminals.	Believable	Unbelievable	29	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No punties are cars.	Some BMWs are punties.	Some cars are not BMWs.	Believable	Unbelievable	30	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No hoons are dalmatians.	Some dogs are hoons.	Some dalmatians are not dogs.	Valid	Invalid	31	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No renes are amphibians.	Some newts are renes.	Some amphibians are not newts.	Valid	Invalid	32	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No pumes are fish.	Some pumes are cods.	Some fish are not cods.	Valid	Invalid	33	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	No blans are bananas.	Some blans are fruits.	Some bananas are not fruits.	Valid	Invalid	34	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some striffs are pieces of furniture.	No striffs are cupboards.	Some cupboards are not pieces of furniture.	Believable	Unbelievable	35	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some ganches are beers.	No ganches are drinks.	Some drinks are not beers.	Believable	Unbelievable	36	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No spaniels are trops.	Some trops are dogs.	All spaniels are dogs.	Believable	Unbelievable	37	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No cars are jundors.	Some jundors are Toyotas.	All cars are Toyotas.	Valid	Invalid	38	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No amphibians are naluals.	Some naluals are frogs.	All amphibians are frogs.	Believable	Unbelievable	39	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No robbers are sothods.	Some sothods are criminals.	All robbers are criminals.	Valid	Invalid	40	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	Some incibists are haddocks.	No fish are incibists.	All fish are haddocks.	Believable	Unbelievable	41	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	BELIEF	Some envenches are pieces of furniture.	No sofas are envenches.	All sofas are pieces of furniture.	Believable	Unbelievable	42	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	Some goples are fruits.	No apples are goples.	All apples are fruits.	Valid	Invalid	43	UNBELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	Some tutches are whiskeys.	No drinks are tutches.	All drinks are whiskeys.	Valid	Invalid	44	BELIEVABLE	P	INVALID	4	2
1		TrialProc	COMPLEX	LOGIC	No cegarormes are guns.	All cegarormes are weapons.	Some guns are not weapons.	Valid	Invalid	45	UNBELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	No mesoations are trees.	All mesoations are willows.	Some trees are not willows.	Believable	Unbelievable	46	BELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	BELIEF	All pylones are vegetables.	No pylones are parsnips.	Some parsnips are not vegetables.	Believable	Unbelievable	47	UNBELIEVABLE	P	INVALID	4	4
1		TrialProc	COMPLEX	LOGIC	All snains are snakes.	No snains are reptiles.	Some reptiles are not snakes.	Valid	Invalid	48	BELIEVABLE	P	INVALID	4	4
