Weight	Nested	Procedure	COMPLEXITY	INSTRUCTION	PREM1	PREM2	CONC	VBOPTION	IUOPTION	SYLLNR	BELIEF	VAL	VALIDITY	ATMOSPHERE	FIGURE
1		TrialProc	COMPLEX	BELIEF	No salamanders are blans.	Some blans are amphibians.	Some amphibians are not salamanders.	Believable	Unbelievable	1	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No crows are mesoations.	Some mesoations are birds.	Some birds are not crows.	Valid	Invalid	2	BELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	LOGIC	No criminals are pylones.	Some pylones are murderers.	Some murderers are not criminals.	Valid	Invalid	3	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	No cars are aschitations.	Some aschitations are Fords.	Some Fords are not cars.	Believable	Unbelievable	4	UNBELIEVABLE	N	VALID	1	1
1		TrialProc	COMPLEX	BELIEF	Some bunges are dogs.	No spaniels are bunges.	Some dogs are not spaniels.	Believable	Unbelievable	5	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some glukers are drinks.	No beers are glukers.	Some drinks are not beers.	Valid	Invalid	6	BELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some pooblings are salmons.	No fish are pooblings.	Some salmons are not fish.	Valid	Invalid	7	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	BELIEF	Some snains are apples.	No fruits are snains.	Some apples are not fruits.	Believable	Unbelievable	8	UNBELIEVABLE	N	VALID	1	2
1		TrialProc	COMPLEX	LOGIC	Some catepies are spears.	No catepies are weapons.	Some spears are not weapons.	Valid	Invalid	9	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	LOGIC	Some pumes are reptiles.	No pumes are crocodiles.	Some reptiles are not crocodiles.	Valid	Invalid	10	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No veemers are vegetables.	Some veemers are cabbages.	Some cabbages are not vegetables.	Believable	Unbelievable	11	UNBELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No chails are ants.	Some chails are insects.	Some insects are not ants.	Believable	Unbelievable	12	BELIEVABLE	N	VALID	1	4
1		TrialProc	COMPLEX	BELIEF	No dalmatians are heets.	All heets are dogs.	Some dogs are not dalmatians.	Believable	Unbelievable	13	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	No fish are actablances.	All actablances are trouts.	Some trouts are not fish.	Believable	Unbelievable	14	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No wines are curges.	All curges are drinks.	Some drinks are not wines.	Valid	Invalid	15	BELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	LOGIC	No fruits are remoxtions.	All remoxtions are bananas.	Some bananas are not fruits.	Valid	Invalid	16	UNBELIEVABLE	N	VALID	2	1
1		TrialProc	COMPLEX	BELIEF	All goples are insects.	No beetles are goples.	Some insects are not beetles.	Believable	Unbelievable	17	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All mouts are parsnips.	No vegetables are mouts.	Some parsnips are not vegetables.	Valid	Invalid	18	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All burtes are guns.	No weapons are burtes.	Some guns are not weapons.	Believable	Unbelievable	19	UNBELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	LOGIC	All hoons are reptiles.	No snakes are hoons.	Some reptiles are not snakes.	Valid	Invalid	20	BELIEVABLE	N	VALID	2	2
1		TrialProc	COMPLEX	BELIEF	All renes are Volvos.	No renes are cars.	Some Volvos are not cars.	Believable	Unbelievable	21	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	All sothods are embezzlers.	No sothods are criminals.	Some embezzlers are not criminals.	Valid	Invalid	22	UNBELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	No envenches are newts.	All envenches are amphibians.	Some amphibians are not newts.	Believable	Unbelievable	23	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	LOGIC	No nickhomes are sparrows.	All nickhomes are birds.	Some birds are not sparrows.	Valid	Invalid	24	BELIEVABLE	N	VALID	2	4
1		TrialProc	COMPLEX	BELIEF	Some vegetables are naluals.	No naluals are carrots.	Some carrots are not vegetables.	Believable	Unbelievable	25	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some flies are trangharnations.	No trangharnations are insects.	Some insects are not flies.	Valid	Invalid	26	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	Some lizards are piffures.	No piffures are reptiles.	Some reptiles are not lizards.	Believable	Unbelievable	27	BELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	LOGIC	Some weapons are duyumences.	No duyumences are cannons.	Some cannons are not weapons.	Valid	Invalid	28	UNBELIEVABLE	P	INVALID	3	1
1		TrialProc	COMPLEX	BELIEF	No trops are amphibians.	Some frogs are trops.	Some amphibians are not frogs.	Believable	Unbelievable	29	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No cortemns are birds.	Some ducks are cortemns.	Some birds are not ducks.	Valid	Invalid	30	BELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	BELIEF	No revoules are robbers.	Some criminals are revoules.	Some robbers are not criminals.	Believable	Unbelievable	31	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No cosuors are Toyotas.	Some cars are cosuors.	Some Toyotas are not cars.	Valid	Invalid	32	UNBELIEVABLE	P	INVALID	3	2
1		TrialProc	COMPLEX	LOGIC	No brimbers are dogs.	Some brimbers are terriers.	Some dogs are not terriers.	Valid	Invalid	33	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No shigands are drinks.	Some shigands are sodas.	Some drinks are not sodas.	Believable	Unbelievable	34	BELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	LOGIC	Some striffs are fruits.	No striffs are peaches.	Some peaches are not fruits.	Valid	Invalid	35	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	Some ganches are fish.	No ganches are haddocks.	Some haddocks are not fish.	Believable	Unbelievable	36	UNBELIEVABLE	P	INVALID	3	4
1		TrialProc	COMPLEX	BELIEF	No terrorists are jundors.	Some jundors are criminals.	All terrorists are criminals.	Believable	Unbelievable	37	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No BMWs are papes.	Some papes are cars.	All BMWs are cars.	Valid	Invalid	38	UNBELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	No birds are punties.	Some punties are parrots.	All birds are parrots.	Believable	Unbelievable	39	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	LOGIC	No amphibians are boodings.	Some boodings are toads.	All amphibians are toads.	Valid	Invalid	40	BELIEVABLE	P	INVALID	4	1
1		TrialProc	COMPLEX	BELIEF	Some incibists are whiskeys.	No drinks are incibists.	All drinks are whiskeys.	Believable	Unbelievable	41	BELIEVABLE	P	INVALID	4	2
